"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"AIT","15.65","16.92","21.00","30.5K","32.0K","+2.2%","+34.8%","332.3M","19.6M","16.2M","0.48","2.84%","15.86","1.41","0.33","81.70","0.71","1.07","12.01","0.21","1.63B","77.5M","28.0M","1.7%","3.4%","June 30","none","4.72%","9.22%","3.19","0.36","14.0M","110.0K","0.7%","62.0K","3.06","36.0K"
