"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"GG","5.25","12.12","12.65","86.1K","170.0K","+56.4%","+67.4%","995.9M","82.2M","56.7M","0.10","0.82%","1.87","0.19","0.18","1.65","0.81","6.50","64.13","7.34","134.8M","46.1M","16.3M","12.1%","22.5%","Dec 31","none","8.97%","11.86%","5.12","0","66.8M","38.0K","0.1%","41.0K","0.63","60.0K"
