"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"NCN","6.66","8.98","15.616","94.4K","84.0K","-25.3%","-15.7%","949.9M","105.8M","104.7M","1.90","21.18%","2.07","0.81","0.13","1.75","0.12","4.34","11.09","5.14","120.5M","85.7M","54.2M","45.0%","45.8%","Dec 31","none","20.57%","45.00%","0.58","0.56","12.9M","5,000","0.0%","5,000","0.06","84.0K"
