"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"DNB","26.45","27.45","33.49","206.6K","274.0K","-2.1%","+10.5%","2.20B","80.1M","47.2M","0.72","2.62%","-0.02","1.13","0.45","16.86","2.31","none","24.36","1.63","1.39B","266.6M","93.1M","6.8%","11.7%","Dec 31","none","6.62%","none","0.78","none","185.2M","846.0K","1.8%","799.0K","4.86","174.0K"
