"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"AIB","16.80","19.05","25.813","0.70","99.0K","60.0K","-4.8%","+25.7%","8.37B","439.6M","435.2M","none","17.14","1.51","0.83","11.30","1.83","1.11","12.61","1.69","4.94B","none","660.4M","16.4%","Dec 31","none","1.09%","10.50%","none","0.30","786.6M","109.0K","0.0%","123.0K","1.98","55.0K","2"
