"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ELE","14.20","15.52","19.813","0.79","96.6K","145.0K","-20.2%","+5.4%","16.4B","1.06B","942.3M","none","7.72","1.31","0.66","13.79","none","2.01","11.88","1.13","14.6B","4.57B","1.38B","12.4%","18.9%","Dec 31","none","3.96%","16.54%","0.76","2.56","none","272.0K","0.0%","512.0K","3.53","77.0K","1"
