"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"STD","6.30","7.55","11.938","1.22","230.4K","216.0K","-27.7%","-4.5%","34.4B","4.56B","4.38B","none","4.17","0.56","0.14","7.12","1.63","1.81","13.36","1.06","30.8B","none","2.40B","10.4%","Dec 31","none","1.01%","13.41%","none","0.61","7.60B","1.40M","0.0%","1.25M","8.05","174.0K","1"
