"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"TMS","16.25","22.39","54.25","12.0K","12.0K","-47.8%","-31.1%","5.94B","265.1M","42.4M","none","9.94","0.50","0.50","33.23","6.16","2.25","45.05","0.67","8.38B","807.8M","125.3M","4.1%","6.0%","Dec 31","none","6.13%","5.94%","2.63","0.40","1.63B","4,000","0.0%","1,000","0.33","12.0K","1"
