"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"IMGX","0.48","0.54","4.688","5.21","31.5K","47.0K","-82.7%","-77.2%","16.7M","30.9M","27.4M","none","none","3.15","-1.98","-0.36","2.57","0.79","0.17","none","0.21","68.2M","-46.2M","-52.2M","-76.6%","-79.7%","Dec 31","none","-39.02%","-44.36%","4.70","0.05","24.3M","72.0K","0.3%","69.0K","4.00","18.0K"
