"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"CRR","25.25","29.85","44.90","1.42","57.2K","68.0K","+17.1%","+54.5%","445.8M","14.9M","3.00M","0.36","1.21%","none","8.27","1.49","0.51","7.94","2.06","3.61","19.98","3.76","118.7M","41.2M","22.4M","18.8%","29.0%","Dec 31","none","17.55%","20.45%","7.56","0","30.8M","57.0K","1.9%","43.0K","1.63","35.0K"
