"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"IBKC","17.25","28.00","30.47","0.44","17.4K","16.0K","+53.4%","+102.5%","175.8M","6.28M","3.90M","0.72","2.57%","none","21.59","2.27","0.58","17.12","5.03","1.30","12.31","1.64","105.2M","none","14.0M","13.3%","Dec 31","none","0.99%","10.95%","none","0","31.5M","14.0K","0.4%","14.0K","0.67","21.0K"
