"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"HBC","43.60","54.10","80.00","1.26","144.1K","236.0K","-23.8%","+0.5%","101.0B","1.87B","1.85B","none","24.66","3.72","1.97","21.74","2.39","2.19","14.54","2.49","39.5B","none","6.77B","19.7%","Dec 31","none","1.20%","16.01%","none","0.34","4.46B","662.0K","0.0%","346.0K","5.25","126.0K","5"
