"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"UBH","9.688","14.11","15.25","0.59","5,955","7,000","+8.0%","+42.5%","236.1M","16.7M","9.70M","0.36","2.55%","7.54","1.16","0.30","8.09","2.07","1.87","12.20","1.74","138.1M","none","19.7M","14.3%","Dec 31","none","1.06%","17.04%","none","0","34.6M","140.0K","1.4%","137.0K","35.00","4,000"
