"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"BSB","12.00","17.15","19.80","0.57","32.0K","42.0K","+23.6%","+63.1%","1.96B","114.5M","10.3M","none","none","none","1.11","0.27","6.34","none","none","15.49","2.71","725.6M","none","126.7M","17.5%","Dec 31","none","1.78%","23.58%","none","none","none","237.0K","2.3%","149.0K","7.41","32.0K","22"
