"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"WPL","18.01","21.15","29.625","56.1K","103.0K","-0.7%","+4.6%","1.00B","47.3M","21.3M","1.20","5.67%","none","2.05","1.99","0.42","4.02","1.27","10.32","10.61","5.26","187.4M","110.6M","92.8M","49.5%","55.0%","Dec 31","none","76.34%","108.06%","none","0.19","60.2M","282.0K","1.3%","287.0K","5.53","51.0K"
