"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"MSBK","11.00","16.98","19.75","0.61","13.1K","12.0K","+42.2%","+87.7%","265.7M","15.6M","9.50M","none","6.42","0.91","0.23","5.73","3.66","2.65","18.72","2.96","83.9M","none","13.1M","15.6%","Dec 31","none","1.29%","14.55%","none","0","56.6M","114.0K","1.2%","100.0K","10.36","11.0K"
