"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"IRE","26.813","32.22","42.00","1.02","8,818","10.0K","+15.1%","+51.9%","7.70B","239.1M","219.9M","none","42.98","3.20","1.52","19.25","1.25","0.75","10.06","1.67","4.84B","none","805.8M","19.3%","Mar 31","none","1.08%","8.37%","none","0.22","299.4M","21.0K","0.0%","19.0K","2.62","8,000","4"
