"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"NAVI","0.14","0.17","20.188","121.3K","258.0K","-99.1%","-98.8%","10.2M","60.0M","13.8M","none","0.48","-1.78","-0.50","1.72","0.75","0.36","none","0.10","100.4M","-83.4M","-103.9M","none","none","July 31","none","-69.96%","-159.94%","1.30","2.45","44.1M","852.0K","6.2%","908.0K","13.97","61.0K"
