"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"CBKN","8.188","10.95","13.75","0.03","5,682","11.0K","+10.9%","+46.3%","39.9M","3.64M","2.90M","none","none","9.94","0.68","0.10","7.17","4.08","1.10","16.22","1.53","26.8M","none","2.52M","9.4%","Dec 31","none","0.73%","7.32%","none","0","14.9M","0","0","6,000"
