"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"PHC","16.375","34.20","35.35","-0.07","4,864","6,000","+69.9%","+124.3%","198.5M","5.80M","5.50M","0.96","2.81%","21.13","2.01","0.60","15.05","8.07","1.62","17.05","2.27","90.8M","none","12.1M","13.3%","Dec 31","none","0.99%","9.99%","none","0","46.9M","17.0K","0.3%","17.0K","8.50","2,000"
