"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ICCC","1.50","2.763","3.125","0.15","5,182","9,000","+10.5%","+45.8%","7.50M","2.71M","1.70M","none","2.14","0.77","0.04","2.18","0.54","1.29","3.59","1.27","6.06M","636.0K","2.16M","35.6%","8.2%","Dec 31","none","37.70%","45.12%","5.07","0.07","1.48M","1,000","0.1%","1,000","0.33","3,000"
