"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"DNDN","5.625","8.61","22.719","62.5K","83.0K","-57.0%","-43.2%","213.8M","24.8M","7.70M","none","none","3.19","-0.70","-0.21","0.44","3.01","2.70","none","19.55","10.4M","-20.1M","-16.5M","none","none","Dec 31","none","-19.03%","-23.88%","5.75","0.04","74.5M","194.0K","2.5%","203.0K","3.40","57.0K"
