"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"PTR","15.75","18.72","23.61","26.9K","23.0K","+6.0%","+13.5%","32.9B","1.76B","175.8M","none","none","18.76","3.88","2.21","17.04","1.64","1.00","4.83","1.10","29.2B","14.4B","6.67B","22.5%","35.4%","Dec 31","none","12.98%","22.85%","0.86","0.34","2.88B","109.0K","0.1%","90.0K","2.95","37.0K","1"
