"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"SIFY","0.72","1.12","12.875","87.3K","78.0K","-89.3%","-85.8%","103.9M","92.7M","26.8M","none","2.19","-0.70","-0.18","0.43","0.24","0.51","none","2.60","39.7M","-36.3M","-65.2M","none","none","Mar 31","none","-26.94%","-29.28%","3.60","0.00","22.3M","399.0K","1.5%","396.0K","4.11","97.0K","0.25"
