"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"NZT","13.52","14.62","21.95","0.92","37.0K","52.0K","-19.3%","+6.4%","3.21B","219.8M","162.6M","0.58","3.96%","3.77","1.23","-0.07","10.65","0.40","3.87","11.93","1.37","2.35B","854.5M","268.4M","11.7%","23.5%","June 30","none","7.58%","28.90%","0.35","2.74","87.2M","4.15M","2.5%","4.20M","143.00","29.0K","8"
