"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"TCP","4.54","4.63","33.25","2.10","865.7K","367.0K","-85.9%","-81.4%","848.9M","183.3M","86.2M","none","none","7.45","-0.12","-0.10","2.39","0.27","0.62","none","1.94","1.03B","128.1M","-58.9M","-7.9%","12.5%","Dec 31","none","none","-3.69%","-4.93%","0.50","0.60","167.7M","1.24M","1.4%","1.88M","1.11","1.12M","1"
