"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"WEG","28.05","39.51","41.75","29.0K","49.0K","+32.8%","+39.9%","448.8M","11.4M","4.00M","2.25","5.70%","none","20.15","0.96","0.64","6.85","3.34","1.96","40.98","5.77","77.8M","33.0M","10.9M","14.7%","28.7%","Dec 31","none","3.31%","6.24%","1.49","0.52","37.9M","23.0K","0.6%","6,000","1.77","13.0K"
