"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"IPRT","0.16","0.19","3.063","17.5K","19.0K","-92.8%","-90.4%","5.74M","30.2M","11.0M","none","none","0.65","-0.78","-0.12","0.50","0.59","0.29","none","0.38","15.1M","-25.3M","-23.5M","none","none","Dec 31","none","-65.84%","-78.38%","3.54","0.00","17.9M","198.0K","1.8%","192.0K","11.00","18.0K"
