"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"OPWV","6.50","7.01","86.375","7.55M","13.3M","-68.2%","-66.0%","1.19B","170.1M","112.2M","none","none","9.16","-4.17","-0.84","2.81","2.05","0.77","none","2.50","465.3M","-55.3M","-690.0M","none","none","June 30","none","-33.89%","-37.10%","3.09","0.00","348.5M","9.10M","8.1%","10.2M","1.21","7.52M"
