"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"XOM","35.01","40.69","47.719","9.00M","12.6M","-9.0%","+19.7%","279.6B","6.87B","6.82B","0.92","2.26%","10.62","2.60","0.62","33.75","1.35","3.83","15.64","1.21","236.2B","38.5B","18.2B","7.7%","12.8%","Dec 31","none","12.30%","25.96%","1.16","0.15","9.30B","27.9M","0.4%","36.5M","3.19","8.74M"
