"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"TSYS","0.90","1.85","21.00","71.7K","126.0K","-88.3%","-84.5%","52.9M","28.6M","12.3M","none","none","4.28","-1.24","-0.38","2.67","1.80","0.43","none","0.69","66.9M","-21.2M","-33.3M","-49.6%","-55.5%","Dec 31","none","-31.97%","-39.74%","4.33","0.04","51.5M","61.0K","0.5%","63.0K","2.90","21.0K"
