"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"SCM","20.313","28.55","30.75","1.09","28.6K","74.0K","+24.1%","+63.8%","21.0B","735.5M","243.0M","none","none","11.57","5.16","0.74","12.11","3.20","2.47","5.54","2.36","8.93B","2.94B","3.79B","41.7%","17.1%","Dec 31","none","24.67%","58.52%","1.73","0.45","2.35B","51.0K","0.0%","71.0K","3.64","14.0K","0.1"
