"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"PHR","2.80","2.90","17.188","0.27","6,636","7,000","-82.6%","-77.0%","21.3M","7.34M","5.90M","1.48","51.03%","none","3.98","6.22","0.11","2.76","1.17","0.73","0.47","1.05","20.4M","10.1M","46.8M","232.7%","12.8%","Dec 31","none","34.88%","86.17%","none","0","8.61M","0","0","6,000"
