"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"GSOF","9.00","9.65","23.438","0.57","9,818","7,000","-51.3%","-35.7%","66.1M","6.85M","4.00M","none","8.73","1.12","0.01","13.56","6.46","1.11","8.58","0.71","94.0M","21.5M","7.80M","8.4%","11.3%","Mar 31","none","8.25%","15.66%","1.55","0.11","40.3M","0","0","16.0K"
