"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"MRNT","4.00","6.248","8.688","1.50","8,545","8,000","-3.9%","+26.8%","160.3M","25.7M","24.1M","none","4.14","0.46","0.01","10.47","2.64","1.51","13.73","0.60","278.4M","14.4M","11.5M","4.1%","2.7%","Apr 30","none","4.73%","9.46%","1.52","0.02","67.7M","0","7,000","9,000","5"
