"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"AZ","18.00","22.60","37.875","42.3K","60.0K","-18.9%","-13.1%","55.5B","2.46B","1.23B","none","none","13.18","1.21","0.51","28.95","1.52","1.72","18.65","0.78","71.1B","none","2.98B","5.8%","5.3%","Dec 31","none","1.03%","9.70%","none","0.48","3.73B","132.0K","0.0%","127.0K","8.25","16.0K","0.1"
