"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"SLT","0.91","1.05","16.375","73.6K","26.0K","-93.1%","-90.9%","45.0M","42.8M","25.2M","none","none","5.46","0.58","0.02","4.70","0.34","0.19","1.82","0.22","167.3M","34.8M","20.4M","12.2%","16.0%","Dec 31","none","none","7.61%","10.01%","1.81","0.11","0","734.0K","2.9%","975.0K","11.47","64.0K","2"
