"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"LFIN","10.25","13.92","15.85","0.80","81.9K","30.0K","+29.5%","+70.9%","285.9M","20.5M","12.1M","none","none","8.36","1.27","0.33","9.38","1.88","1.67","10.94","1.48","195.7M","none","26.6M","13.6%","Dec 31","none","1.08%","17.11%","none","0.24","38.5M","40.0K","0.3%","64.0K","0.66","61.0K"
