"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"PSO","9.28","10.40","27.938","1.13","92.6K","233.0K","-60.0%","-47.2%","8.29B","797.6M","789.6M","none","none","7.48","none","-0.04","none","0.98","1.39","none","none","none","417.3M","0","none","5.4%","Dec 31","none","none","none","0.00%","1.61","0.70","0","59.0K","0.0%","141.0K","0.72","82.0K","1"
