"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"FLR","29.50","42.29","63.20","432.4K","344.0K","+0.8%","+7.9%","3.39B","80.1M","55.3M","0.64","1.51%","none","10.40","0.80","0.43","110.04","3.88","4.07","52.99","0.38","8.53B","117.0M","63.5M","0.7%","1.0%","Dec 31","none","2.10%","7.03%","1.04","0.07","311.0M","2.00M","3.6%","1.22M","5.68","352.0K"
