"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"AHO","25.15","28.75","33.49","0.59","131.8K","200.0K","+3.7%","+36.8%","23.5B","817.9M","572.5M","none","3.51","1.39","0.34","70.53","1.29","8.19","20.62","0.41","58.3B","2.48B","1.14B","2.1%","4.1%","Dec 31","none","none","5.59%","60.03%","0.93","4.19","1.07B","522.0K","0.1%","588.0K","2.46","212.0K","1"
