"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"MCKC","1.02","1.02","23.938","95.0K","150.0K","-94.8%","-93.2%","20.6M","20.2M","14.1M","none","none","3.11","-1.58","-1.03","1.66","2.50","0.33","none","0.61","32.3M","-28.8M","-31.1M","-96.1%","none","Apr 30","none","-34.05%","-37.02%","14.32","0","50.6M","338.0K","2.4%","665.0K","3.31","102.0K"
