"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ABV","13.20","14.45","28.70","1.24","295.5K","595.0K","-36.5%","-16.2%","5.58B","386.5M","255.3M","0.51","3.50%","none","5.22","0.40","0.13","3.60","2.88","2.77","36.22","4.01","1.25B","203.2M","138.6M","10.0%","13.3%","Dec 31","none","6.42%","21.66%","1.13","0.95","378.3M","563.0K","0.2%","557.0K","2.71","208.0K","1"
