"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"LEON","6.79","11.70","92.375","11.7K","16.0K","-85.4%","-80.7%","219.4M","18.8M","11.3M","none","none","11.88","-1.07","-0.55","1.42","3.30","0.98","none","8.27","26.6M","-22.9M","-21.2M","-79.6%","none","Mar 31","none","none","-11.71%","-13.18%","2.43","0.02","0","310.0K","2.7%","311.0K","38.75","8,000","1"
