"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"MON","4.969","33.64","38.80","225.1K","237.0K","-6.5%","+0.1%","8.68B","258.1M","33.6M","0.48","1.43%","none","29.06","1.24","1.48","21.03","0.91","1.16","27.06","1.60","5.48B","806.0M","330.0M","6.0%","12.4%","Dec 31","none","2.73%","4.90%","1.79","0.32","236.0M","575.0K","1.7%","548.0K","3.83","150.0K"
