"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"EVBS","12.063","14.45","19.75","-0.36","1,455","0","-15.0%","+12.2%","71.0M","4.92M","4.70M","0.52","3.60%","none","9.51","1.04","0.23","6.51","2.77","1.52","13.89","2.22","32.1M","none","5.12M","16.0%","Dec 31","none","1.25%","11.43%","none","0","13.6M","0","1,000","1,000"
