"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"UTOB","5.25","7.38","8.75","3,455","4,000","+5.4%","+11.0%","28.5M","3.86M","1.70M","none","none","2.64","0.48","0.16","1.71","0.74","2.79","15.38","4.31","5.82M","3.42M","1.73M","29.7%","58.4%","Dec 31","none","17.74%","21.94%","none","0","2.86M","3,000","0.2%","5,000","1.00","3,000"
