"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"SPTN","5.688","13.40","16.95","84.5K","57.0K","+102.3%","+166.9%","258.8M","19.3M","18.0M","none","none","11.52","1.37","0.29","191.49","2.02","1.16","9.81","0.07","3.62B","114.5M","25.0M","0.7%","1.1%","Mar 31","none","none","3.25%","12.51%","1.35","1.54","39.0M","81.0K","0.5%","89.0K","1.01","80.0K"
