"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"PD","25.74","27.05","57.00","0.95","770.0K","1.40M","-38.9%","-19.3%","2.13B","78.7M","55.1M","0.50","1.85%","36.75","-0.60","-1.41","56.63","4.62","0.74","none","0.48","4.46B","632.7M","-46.9M","-0.9%","3.8%","Dec 31","none","-0.49%","-1.53%","1.48","1.03","364.0M","5.85M","10.6%","5.33M","8.28","706.0K"
