"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"BKHM","1.07","1.34","41.75","132.0K","135.0K","-96.7%","-95.6%","164.3M","122.6M","74.8M","none","none","3.07","-0.78","-0.51","0.43","2.46","0.44","none","3.15","54.0M","-120.2M","-100.2M","none","none","Dec 31","none","none","-22.18%","-24.03%","11.32","0.00","317.3M","937.0K","1.3%","966.0K","8.84","106.0K","1"
