"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"TKIOY","42.33","45.05","58.25","0.86","30.1K","97.0K","-12.5%","+15.4%","14.0B","309.9M","306.8M","none","none","2.27","none","none","none","none","19.89","none","none","none","none","none","none","Mar 31","none","none","none","none","none","none","23.0K","0.0%","24.0K","0.85","27.0K","5"
