"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"SKFR","12.00","15.43","18.05","0.59","2,409","4,000","+18.7%","+56.6%","1.76B","114.1M","98.7M","0.43","2.79%","12.59","1.76","0.43","34.97","none","1.23","8.74","0.44","3.98B","515.1M","200.9M","5.2%","8.9%","Dec 31","none","5.62%","15.49%","2.50","0.29","none","8,000","0.0%","8,000","4.00","2,000","1"
