"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"IVTA","1.98","2.20","49.063","16.3K","31.0K","-93.6%","-91.6%","43.2M","19.6M","4.30M","none","none","3.40","-0.31","-0.06","1.37","2.95","0.65","none","1.61","25.5M","-7.33M","-5.82M","-23.1%","-38.7%","June 30","none","-8.77%","-10.60%","6.26","0.01","57.9M","2,000","0.0%","16.0K","0.13","15.0K","1"
