"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"VAIL","9.25","10.95","12.75","-0.36","5,500","3,000","+13.8%","+49.6%","64.3M","5.87M","3.70M","0.20","1.83%","none","10.57","0.81","0.25","7.15","3.76","1.04","13.54","1.53","45.7M","none","5.15M","11.3%","Dec 31","none","0.94%","8.05%","none","0","22.0M","0","1,000","3,000"
