"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"UGP","5.00","5.00","11.688","13.5K","21.0K","-57.2%","-43.5%","265.0M","53.0M","14.9M","1.48","29.60%","none","6.22","0.77","0.24","14.29","5.51","0.80","6.49","0.35","712.8M","106.8M","40.2M","8.4%","12.3%","Dec 31","none","8.53%","13.47%","4.32","0.43","292.2M","21.0K","0.1%","21.0K","1.75","12.0K","1"
