"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"EXEE","1.76","1.97","19.125","164.3K","120.0K","-88.2%","-84.4%","89.8M","45.6M","16.5M","none","none","2.14","-0.37","-0.37","2.60","0.82","0.92","none","0.76","116.7M","-9.76M","-16.6M","-14.2%","-15.5%","Dec 31","none","-14.29%","-23.86%","2.26","0.00","37.2M","485.0K","2.9%","470.0K","2.77","175.0K"
