"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"DT","12.91","16.67","38.75","1.10","1.56M","1.29M","-49.5%","-33.3%","70.0B","4.20B","4.16B","0.57","3.42%","none","15.46","0.95","0.09","12.54","none","1.08","17.51","1.33","41.6B","16.2B","3.00B","2.9%","4.0%","Dec 31","none","1.00%","6.84%","0.21","0","none","31.4M","0.8%","36.4M","15.93","1.97M","1"
