"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"MONI","0.40","0.54","29.125","2.02M","2.27M","-94.2%","-93.8%","752.0M","1.39B","1.38B","none","none","4.89","-0.29","-0.13","7.43","0.54","0.11","none","0.07","10.2B","1.46B","-399.6M","-3.8%","1.6%","Mar 31","none","-2.26%","-5.91%","1.25","0","752.0M","2.94M","0.2%","2.84M","1.88","1.57M","2"
