"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"IVIL","0.375","0.91","3.625","3.43","224.8K","324.0K","-71.2%","-62.0%","47.6M","52.3M","26.7M","none","none","2.81","-5.32","-0.56","2.06","1.22","0.32","none","0.44","62.9M","-133.9M","-159.9M","none","none","Dec 31","none","-97.75%","-122.80%","1.68","0","53.6M","902.0K","3.4%","897.0K","7.71","117.0K"
