"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"SNN","39.25","55.45","55.50","5,136","6,000","+32.0%","+74.2%","5.10B","91.9M","80.0M","none","6.42","2.14","1.15","17.81","none","8.64","25.93","3.11","1.67B","318.5M","200.5M","12.0%","13.4%","Dec 31","none","15.88%","40.08%","1.61","0","none","16.0K","0.0%","30.0K","4.00","4,000","1"
