"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"PEP","40.25","48.62","49.938","0.79","6.00M","5.81M","+3.3%","+36.3%","86.2B","1.77B","1.76B","0.58","1.19%","5.89","1.58","0.44","14.25","0.93","8.26","30.73","3.41","21.1B","3.56B","2.35B","11.1%","16.1%","Dec 30","none","none","12.81%","31.66%","1.36","0.25","1.36B","13.3M","0.8%","16.4M","2.88","4.62M"
