"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"TII","18.25","21.62","29.50","0.64","11.4K","30.0K","+9.5%","+44.5%","328.2M","15.2M","9.10M","0.34","1.57%","14.99","1.86","0.47","11.89","0.61","1.44","11.62","1.82","186.2M","55.6M","29.1M","15.6%","25.7%","Dec 31","none","9.54%","13.30%","1.76","0.21","9.32M","42.0K","0.5%","27.0K","5.25","8,000"
