"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"DVXE","4.50","5.17","10.50","71.2K","32.0K","-34.0%","-12.9%","65.9M","12.7M","11.1M","none","4.68","1.78","0.26","4.68","1.03","1.11","2.90","1.10","42.7M","35.2M","12.5M","29.2%","29.1%","Dec 31","none","none","10.35%","145.03%","2.84","0.84","11.2M","1,000","0.0%","1,000","0.01","203.0K"
