"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"GALN","28.15","41.651","52.75","63.4K","54.0K","-6.4%","+0.2%","1.97B","47.3M","39.8M","none","none","15.78","0.38","0.14","6.22","2.15","2.64","108.75","6.69","228.6M","63.2M","14.4M","6.4%","15.7%","Sep 30","none","1.81%","2.86%","1.40","0.49","85.5M","26.0K","0.1%","68.0K","0.87","30.0K","4"
